85	89	0.0239	0.173	1	100
86	87	0.02828	0.2074	1	100
88	89	0.0139	0.0712	1	100
89	90	0.0518	0.188	1	100
89	90	0.0238	0.0997	1	100
89	92	0.0099	0.0505	1	100
89	92	0.0393	0.1581	1	100
90	91	0.0254	0.0836	1	100
91	92	0.0387	0.1272	1	100
92	93	0.0258	0.0848	1	100
92	94	0.0481	0.158	1	100
92	100	0.0648	0.295	1	100
92	102	0.0123	0.0559	1	100
93	94	0.0223	0.0732	1	100
94	95	0.0132	0.0434	1	100
94	96	0.0269	0.0869	1	100
94	100	0.0178	0.058	1	100
95	96	0.0171	0.0547	1	100
96	97	0.0173	0.0885	1	100
98	100	0.0397	0.179	1	100
99	100	0.018	0.0813	1	100
100	101	0.0277	0.1262	1	100
100	103	0.016	0.0525	1	100
100	104	0.0451	0.204	1	100
100	106	0.0605	0.229	1	100
101	102	0.0246	0.112	1	100
103	104	0.0466	0.1584	1	100
103	105	0.0535	0.1625	1	100
103	110	0.03906	0.1813	1	100
104	105	0.00994	0.0378	1	100
105	106	0.014	0.0547	1	100
105	107	0.053	0.183	1	100
105	108	0.0261	0.0703	1	100
106	107	0.053	0.183	1	100
108	109	0.0105	0.0288	1	100
109	110	0.0278	0.0762	1	100
110	111	0.022	0.0755	1	100
110	112	0.0247	0.064	1	100
114	115	0.0023	0.0104	1	100
